bubble,client,epochs,mae,mase,num_samples,rmse,round,smape,stage,strategy,train_samples,wmape
0,TX_1_HOUSEHOLD_2,,10.675945281982422,6.342519283294678,2308,25.51173973083496,73,55.105459690093994,federated,Global FedAvg,11268,0.5332543127934007
0,TX_2_FOODS_1,,15.44054126739502,2.4341042041778564,2521,19.882957458496094,73,56.69173002243042,federated,Global FedAvg,12263,0.36298670672199307
0,TX_2_FOODS_2,,11.607612609863281,1.993713140487671,2720,16.563030242919922,73,52.7271568775177,federated,Global FedAvg,13200,0.26151934125677045
0,TX_2_FOODS_3,,45.725955963134766,3.254164457321167,2720,70.57353210449219,73,26.91350281238556,federated,Global FedAvg,13200,0.1746086319238223
0,TX_2_HOBBIES_1,,10.477860450744629,2.1946723461151123,2720,13.603224754333496,73,45.5020397901535,federated,Global FedAvg,13200,0.4010325513870345
0,TX_2_HOBBIES_2,,5.429211139678955,2.9865403175354004,2658,8.612191200256348,73,80.97125887870789,federated,Global FedAvg,12911,0.648548055073076
0,TX_2_HOUSEHOLD_1,,24.905582427978516,3.367830753326416,2504,31.807912826538086,73,54.62893843650818,federated,Global FedAvg,12184,0.47710675473556546
0,TX_2_HOUSEHOLD_2,,4.1331377029418945,2.6222684383392334,2624,5.722691059112549,73,43.55257451534271,federated,Global FedAvg,12749,0.3603466629770873
0,TX_3_FOODS_1,,19.402164459228516,4.068152904510498,2528,28.719751358032227,73,41.58017039299011,federated,Global FedAvg,12293,0.29145327633844603
0,TX_3_FOODS_2,,12.70811653137207,2.113231897354126,2714,18.268159866333008,73,49.976664781570435,federated,Global FedAvg,13170,0.28782058169419533
0,TX_3_FOODS_3,,43.50992965698242,3.4785068035125732,2720,62.50192642211914,73,27.421754598617554,federated,Global FedAvg,13200,0.1778640561431879
0,TX_3_HOBBIES_1,,16.98169708251953,3.9163432121276855,2361,26.570331573486328,73,44.50487196445465,federated,Global FedAvg,11524,0.41653284113453537
0,TX_3_HOBBIES_2,,4.510522842407227,3.28950834274292,2651,8.386947631835938,73,117.14938879013062,federated,Global FedAvg,12876,0.6378978665140635
0,TX_3_HOUSEHOLD_1,,17.734352111816406,3.0158438682556152,2436,23.82276153564453,73,35.572752356529236,federated,Global FedAvg,11865,0.3186023290865947
0,TX_3_HOUSEHOLD_2,,3.9963479042053223,2.8823447227478027,2624,6.458289623260498,73,74.16335940361023,federated,Global FedAvg,12749,0.44010647551865945
0,WI_1_FOODS_1,,20.054702758789062,4.203629016876221,2612,27.054174423217773,73,44.86157298088074,federated,Global FedAvg,12689,0.31465159457046743
0,WI_1_FOODS_2,,13.312639236450195,3.978558301925659,2323,20.737781524658203,73,45.88646590709686,federated,Global FedAvg,11336,0.3094042252578454
0,WI_1_FOODS_3,,23.91858673095703,3.445882558822632,2720,34.53895568847656,73,27.779221534729004,federated,Global FedAvg,13200,0.20442401073202124
0,WI_1_HOBBIES_1,,14.314918518066406,2.7736001014709473,2699,18.312084197998047,73,30.949392914772034,federated,Global FedAvg,13102,0.29988485239953894
0,WI_1_HOBBIES_2,,2.666205406188965,3.3192975521087646,2719,4.125140190124512,73,97.68034815788269,federated,Global FedAvg,13195,0.6545154024602478
0,WI_1_HOUSEHOLD_1,,12.53348445892334,3.1546213626861572,2502,16.345611572265625,73,36.26376688480377,federated,Global FedAvg,12174,0.3294819843631452
0,WI_1_HOUSEHOLD_2,,3.5240752696990967,2.58634614944458,2101,4.662048816680908,73,43.152761459350586,federated,Global FedAvg,10308,0.311921558379192
0,WI_2_FOODS_1,,27.210771560668945,3.6233251094818115,2494,41.105308532714844,73,42.94278919696808,federated,Global FedAvg,12135,0.28971603752741654
0,WI_2_FOODS_2,,39.16624069213867,4.027423858642578,2409,69.66199493408203,73,64.94589447975159,federated,Global FedAvg,11738,0.41189826714031336
0,WI_2_FOODS_3,,66.16297149658203,3.609333038330078,2712,92.22147369384766,73,62.44552135467529,federated,Global FedAvg,13161,0.40628463605465903
0,WI_2_HOBBIES_1,,8.767889022827148,2.3832833766937256,2681,11.384822845458984,73,40.58659374713898,federated,Global FedAvg,13013,0.3585745154905183
0,WI_2_HOBBIES_2,,4.288537979125977,5.553919315338135,2539,7.7981977462768555,73,95.67082524299622,federated,Global FedAvg,12352,0.6673570517432781
0,WI_2_HOUSEHOLD_1,,24.828258514404297,2.762136220932007,2114,33.65854263305664,73,38.629648089408875,federated,Global FedAvg,10348,0.25490356176756457
0,WI_2_HOUSEHOLD_2,,4.831128120422363,3.1190598011016846,2283,8.200216293334961,73,39.837270975112915,federated,Global FedAvg,11145,0.36418906456360767
0,WI_3_FOODS_1,,21.53634262084961,4.248453140258789,2568,29.848989486694336,73,49.98903274536133,federated,Global FedAvg,12483,0.35672571612397397
0,WI_3_FOODS_2,,16.059101104736328,2.4390594959259033,2672,24.868730545043945,73,59.04461741447449,federated,Global FedAvg,12974,0.3378441077445782
0,WI_3_FOODS_3,,47.02580261230469,3.1009743213653564,2659,69.13919067382812,73,27.110615372657776,federated,Global FedAvg,12916,0.18817709454181802
0,WI_3_HOBBIES_1,,9.894994735717773,2.6470749378204346,2720,12.588516235351562,73,40.638455748558044,federated,Global FedAvg,13200,0.3669309709440536
0,WI_3_HOBBIES_2,,2.550626039505005,2.991570234298706,2718,4.056546688079834,73,109.8620057106018,federated,Global FedAvg,13190,0.6670452768684046
0,WI_3_HOUSEHOLD_1,,12.640403747558594,2.118788719177246,2436,17.067371368408203,73,25.909462571144104,federated,Global FedAvg,11865,0.23218585288194418
0,WI_3_HOUSEHOLD_2,,4.7978668212890625,3.6910476684570312,2608,8.532462120056152,73,55.69339990615845,federated,Global FedAvg,12670,0.46862802569408685
0,CA_1_FOODS_1,,17.27992820739746,2.917632818222046,2506,22.86183738708496,74,50.235146284103394,federated,Global FedAvg,12195,0.38448937190343396
0,CA_1_FOODS_2,,14.213083267211914,1.9604406356811523,2720,20.024829864501953,74,49.29746687412262,federated,Global FedAvg,13200,0.22961361979412775
0,CA_1_FOODS_3,,46.6198844909668,3.397512912750244,2670,67.28898620605469,74,47.240662574768066,federated,Global FedAvg,12965,0.2723052655124679
0,CA_1_HOBBIES_1,,21.02850914001465,2.409511089324951,2707,26.400035858154297,74,41.70583486557007,federated,Global FedAvg,13136,0.3525960981584613
0,CA_1_HOBBIES_2,,4.668618679046631,4.125835418701172,2482,7.119690418243408,74,87.96996474266052,federated,Global FedAvg,12087,0.6590553815688437
0,CA_1_HOUSEHOLD_1,,10.984159469604492,2.4839866161346436,2173,14.738713264465332,74,24.4401752948761,federated,Global FedAvg,10634,0.20928170210432187
0,CA_1_HOUSEHOLD_2,,3.919506072998047,2.629005193710327,2720,5.117696762084961,74,59.35978889465332,federated,Global FedAvg,13200,0.3392216062308008
0,CA_2_FOODS_1,,18.23120880126953,3.010983467102051,2605,25.24445343017578,74,44.67392861843109,federated,Global FedAvg,12660,0.29626952284294567
0,CA_2_FOODS_2,,7.921698570251465,2.5750787258148193,2720,11.137214660644531,74,56.948673725128174,federated,Global FedAvg,13200,0.3185638181384254
0,CA_2_FOODS_3,,31.83560562133789,3.846003532409668,2613,48.25337600708008,74,45.017728209495544,federated,Global FedAvg,12700,0.19276377836892955
0,CA_2_HOBBIES_1,,13.381738662719727,2.1314857006073,2720,17.269428253173828,74,42.86826550960541,federated,Global FedAvg,13200,0.3709497169339831
0,CA_2_HOBBIES_2,,4.654360294342041,3.65160870552063,2485,8.688023567199707,74,74.6827781200409,federated,Global FedAvg,12102,0.5923124371860284
0,CA_2_HOUSEHOLD_1,,11.00439167022705,2.0534298419952393,2570,14.776680946350098,74,33.21496546268463,federated,Global FedAvg,12493,0.2971534989532018
0,CA_2_HOUSEHOLD_2,,5.809814453125,2.830169200897217,2533,9.400806427001953,74,47.077301144599915,federated,Global FedAvg,12327,0.39658985543485153
0,CA_3_FOODS_1,,22.050655364990234,3.4820735454559326,2505,31.045963287353516,74,55.23775815963745,federated,Global FedAvg,12189,0.3659114226236368
0,CA_3_FOODS_2,,17.845415115356445,1.9687696695327759,2720,23.533527374267578,74,35.67592799663544,federated,Global FedAvg,13200,0.2544787499803265
0,CA_3_FOODS_3,,90.90912628173828,4.199822902679443,2670,126.83321380615234,74,49.50348138809204,federated,Global FedAvg,12965,0.30453600195723796
0,CA_3_HOBBIES_1,,22.902774810791016,2.3620553016662598,2655,33.1585693359375,74,35.6658011674881,federated,Global FedAvg,12891,0.3301437547846256
0,CA_3_HOBBIES_2,,5.404984951019287,3.6718554496765137,2644,7.619861125946045,74,69.9079692363739,federated,Global FedAvg,12842,0.5315917224056907
0,CA_3_HOUSEHOLD_1,,24.22456169128418,1.9779706001281738,2231,30.418519973754883,74,24.595069885253906,federated,Global FedAvg,10904,0.24245970710913525
0,CA_3_HOUSEHOLD_2,,7.594228744506836,2.819303274154663,2696,10.284235000610352,74,51.40106678009033,federated,Global FedAvg,13081,0.40076812135418
0,CA_4_FOODS_1,,14.086153984069824,3.468067169189453,2450,18.135343551635742,74,29.527482390403748,federated,Global FedAvg,11935,0.26948726495757763
0,CA_4_FOODS_2,,8.062085151672363,2.313908338546753,2643,11.255876541137695,74,42.20603108406067,federated,Global FedAvg,12837,0.253619427772656
0,CA_4_FOODS_3,,22.187946319580078,3.205125331878662,2720,30.335859298706055,74,55.656248331069946,federated,Global FedAvg,13200,0.3181889421353123
0,CA_4_HOBBIES_1,,15.715845108032227,2.588144063949585,2649,20.629945755004883,74,36.21244132518768,federated,Global FedAvg,12860,0.3386583701089776
0,CA_4_HOBBIES_2,,2.0345327854156494,3.7808854579925537,2567,4.003251552581787,74,110.945725440979,federated,Global FedAvg,12478,0.7529765726362414
0,CA_4_HOUSEHOLD_1,,5.940518856048584,2.645975351333618,2470,7.860315799713135,74,36.800989508628845,federated,Global FedAvg,12028,0.29661165641607945
0,CA_4_HOUSEHOLD_2,,3.749547243118286,3.0597965717315674,2547,9.68676471710205,74,67.43996143341064,federated,Global FedAvg,12391,0.38349181543121974
0,TX_1_FOODS_1,,14.752345085144043,3.461641311645508,2375,20.922931671142578,74,55.71856498718262,federated,Global FedAvg,11577,0.39513279778615384
0,TX_1_FOODS_2,,12.87585735321045,2.889394998550415,2720,17.92127799987793,74,45.07496654987335,federated,Global FedAvg,13200,0.3338035249215744
0,TX_1_FOODS_3,,33.687217712402344,2.7633581161499023,2670,52.727081298828125,74,23.42476099729538,federated,Global FedAvg,12965,0.178843159828679
0,TX_1_HOBBIES_1,,11.12074089050293,2.859309434890747,2720,15.385326385498047,74,59.590500593185425,federated,Global FedAvg,13200,0.47679601544143746
0,TX_1_HOBBIES_2,,3.83859920501709,4.484500885009766,2660,6.121275901794434,74,90.33598899841309,federated,Global FedAvg,12915,0.5973250162699794
0,TX_1_HOUSEHOLD_1,,17.28742218017578,2.722026824951172,2454,21.98886489868164,74,35.54990887641907,federated,Global FedAvg,11949,0.3264765007541517
0,TX_1_HOUSEHOLD_2,,10.685187339782715,6.348010063171387,2308,25.539047241210938,74,55.12875318527222,federated,Global FedAvg,11268,0.5337159328536729
0,TX_2_FOODS_1,,15.409285545349121,2.4291768074035645,2521,19.856199264526367,74,56.60685896873474,federated,Global FedAvg,12263,0.36225191485911
0,TX_2_FOODS_2,,11.628459930419922,1.9972938299179077,2720,16.577327728271484,74,52.76972055435181,federated,Global FedAvg,13200,0.26198901792663987
0,TX_2_FOODS_3,,45.7289924621582,3.254380702972412,2720,70.51044464111328,74,26.99778974056244,federated,Global FedAvg,13200,0.17462022500894736
0,TX_2_HOBBIES_1,,10.475202560424805,2.19411563873291,2720,13.598925590515137,74,45.4870343208313,federated,Global FedAvg,13200,0.4009308358602706
0,TX_2_HOBBIES_2,,5.426856994628906,2.9852452278137207,2658,8.610294342041016,74,80.98747134208679,federated,Global FedAvg,12911,0.6482668616014344
0,TX_2_HOUSEHOLD_1,,24.955408096313477,3.374568462371826,2504,31.863399505615234,74,54.71189618110657,federated,Global FedAvg,12184,0.4780612625466309
0,TX_2_HOUSEHOLD_2,,4.131389141082764,2.621159076690674,2624,5.720174312591553,74,43.54723393917084,federated,Global FedAvg,12749,0.36019419372143063
0,TX_3_FOODS_1,,19.447147369384766,4.077584743499756,2528,28.815696716308594,74,41.61992967128754,federated,Global FedAvg,12293,0.29212900721966295
0,TX_3_FOODS_2,,12.670150756835938,2.1069185733795166,2714,18.246295928955078,74,49.94155466556549,federated,Global FedAvg,13170,0.28696071185667427
0,TX_3_FOODS_3,,43.49332046508789,3.4771788120269775,2720,62.43667984008789,74,27.45913863182068,federated,Global FedAvg,13200,0.17779615546177174
0,TX_3_HOBBIES_1,,16.982107162475586,3.9164376258850098,2361,26.582210540771484,74,44.49761211872101,federated,Global FedAvg,11524,0.4165429054422149
0,TX_3_HOBBIES_2,,4.5124287605285645,3.290898323059082,2651,8.394969940185547,74,117.25938320159912,federated,Global FedAvg,12876,0.6381674175610093
0,TX_3_HOUSEHOLD_1,,17.736324310302734,3.016179323196411,2436,23.826730728149414,74,35.57443022727966,federated,Global FedAvg,11865,0.31863776319183457
0,TX_3_HOUSEHOLD_2,,3.9982643127441406,2.8837268352508545,2624,6.465559959411621,74,74.18667674064636,federated,Global FedAvg,12749,0.44031751007242187
0,WI_1_FOODS_1,,20.036710739135742,4.199857711791992,2612,27.03013038635254,74,44.85920965671539,federated,Global FedAvg,12689,0.3143693236083641
0,WI_1_FOODS_2,,13.338590621948242,3.986314058303833,2323,20.78982162475586,74,45.94518542289734,federated,Global FedAvg,11336,0.3100073723624266
0,WI_1_FOODS_3,,23.90849494934082,3.4444286823272705,2720,34.55275344848633,74,27.783972024917603,federated,Global FedAvg,13200,0.20433776105409204
0,WI_1_HOBBIES_1,,14.298788070678711,2.770474672317505,2699,18.28822135925293,74,30.929359793663025,federated,Global FedAvg,13102,0.29954694097532525
0,WI_1_HOBBIES_2,,2.667968273162842,3.3214921951293945,2719,4.128123760223389,74,97.77020215988159,federated,Global FedAvg,13195,0.6549481811737947
0,WI_1_HOUSEHOLD_1,,12.538614273071289,3.155912399291992,2502,16.353958129882812,74,36.28065288066864,federated,Global FedAvg,12174,0.3296168496390551
0,WI_1_HOUSEHOLD_2,,3.5240468978881836,2.586325168609619,2101,4.661496162414551,74,43.16273629665375,federated,Global FedAvg,10308,0.31191904878183346
0,WI_2_FOODS_1,,27.18421173095703,3.619788408279419,2494,41.10476303100586,74,42.971837520599365,federated,Global FedAvg,12135,0.2894332437180228
0,WI_2_FOODS_2,,39.184818267822266,4.02933406829834,2409,69.79781341552734,74,64.96492624282837,federated,Global FedAvg,11738,0.41209362653611803
0,WI_2_FOODS_3,,66.12918090820312,3.607489824295044,2712,92.17413330078125,74,62.44378089904785,federated,Global FedAvg,13161,0.40607713813777535
0,WI_2_HOBBIES_1,,8.764026641845703,2.3822333812713623,2681,11.383609771728516,74,40.55564999580383,federated,Global FedAvg,13013,0.3584165517839163
0,WI_2_HOBBIES_2,,4.291919708251953,5.5582990646362305,2539,7.813767910003662,74,95.70873975753784,federated,Global FedAvg,12352,0.6678832798322702
0,WI_2_HOUSEHOLD_1,,24.835979461669922,2.7629952430725098,2114,33.67789077758789,74,38.639336824417114,federated,Global FedAvg,10348,0.2549828405691225
0,WI_2_HOUSEHOLD_2,,4.8295817375183105,3.1180615425109863,2283,8.208447456359863,74,39.81510102748871,federated,Global FedAvg,11145,0.3640724639362344
0,WI_3_FOODS_1,,21.572053909301758,4.255497932434082,2568,29.893953323364258,74,50.07281303405762,federated,Global FedAvg,12483,0.3573172370046081
0,WI_3_FOODS_2,,16.108951568603516,2.4466309547424316,2672,24.865921020507812,74,59.113579988479614,federated,Global FedAvg,12974,0.3388928296564598
0,WI_3_FOODS_3,,47.00840377807617,3.0998270511627197,2659,69.08894348144531,74,27.110329270362854,federated,Global FedAvg,12916,0.18810746867141234
0,WI_3_HOBBIES_1,,9.89224910736084,2.6463406085968018,2720,12.582489013671875,74,40.63531458377838,federated,Global FedAvg,13200,0.3668291474948375
0,WI_3_HOBBIES_2,,2.5521717071533203,2.9933831691741943,2718,4.058765888214111,74,109.84470844268799,federated,Global FedAvg,13190,0.6674495077810377
0,WI_3_HOUSEHOLD_1,,12.638895034790039,2.1185357570648193,2436,17.059598922729492,74,25.908002257347107,federated,Global FedAvg,11865,0.23215813582053474
0,WI_3_HOUSEHOLD_2,,4.802992343902588,3.694990873336792,2608,8.543105125427246,74,55.75869679450989,federated,Global FedAvg,12670,0.4691286506706793
0,CA_1_FOODS_1,,17.287965774536133,2.918989896774292,2506,22.879175186157227,75,50.23680925369263,federated,Global FedAvg,12195,0.3846681993944218
0,CA_1_FOODS_2,,14.180569648742676,1.955955982208252,2720,20.01603889465332,75,49.38303232192993,federated,Global FedAvg,13200,0.22908835667999683
0,CA_1_FOODS_3,,46.36660385131836,3.379054546356201,2670,67.11888122558594,75,47.11574912071228,federated,Global FedAvg,12965,0.2708258646328225
0,CA_1_HOBBIES_1,,20.998537063598633,2.406076669692993,2707,26.37794303894043,75,41.66266620159149,federated,Global FedAvg,13136,0.3520935504326386
0,CA_1_HOBBIES_2,,4.667717456817627,4.1250386238098145,2482,7.121956825256348,75,87.95849680900574,federated,Global FedAvg,12087,0.6589281318425612
0,CA_1_HOUSEHOLD_1,,10.977744102478027,2.4825358390808105,2173,14.741294860839844,75,24.417902529239655,federated,Global FedAvg,10634,0.2091594798059878
0,CA_1_HOUSEHOLD_2,,3.915121555328369,2.6260640621185303,2720,5.113332271575928,75,59.381818771362305,federated,Global FedAvg,13200,0.3388421426553268
0,CA_2_FOODS_1,,18.20925521850586,3.0073578357696533,2605,25.23423194885254,75,44.66453790664673,federated,Global FedAvg,12660,0.2959127477370512
0,CA_2_FOODS_2,,7.91339635848999,2.5723800659179688,2720,11.133511543273926,75,56.894201040267944,federated,Global FedAvg,13200,0.31822995209788607
0,CA_2_FOODS_3,,31.77829360961914,3.8390796184539795,2613,48.24715805053711,75,44.86495554447174,federated,Global FedAvg,12700,0.1924167520669826
0,CA_2_HOBBIES_1,,13.36922550201416,2.1294925212860107,2720,17.264511108398438,75,42.848798632621765,federated,Global FedAvg,13200,0.3706028512336305
0,CA_2_HOBBIES_2,,4.652927875518799,3.650485038757324,2485,8.683320045471191,75,74.6956467628479,federated,Global FedAvg,12102,0.5921301475197971
0,CA_2_HOUSEHOLD_1,,10.956623077392578,2.044516086578369,2570,14.744449615478516,75,33.09378921985626,federated,Global FedAvg,12493,0.2958635917831765
0,CA_2_HOUSEHOLD_2,,5.79718017578125,2.824014663696289,2533,9.403578758239746,75,47.008299827575684,federated,Global FedAvg,12327,0.3957274055012139
0,CA_3_FOODS_1,,22.02685546875,3.4783151149749756,2505,31.051950454711914,75,55.274975299835205,federated,Global FedAvg,12189,0.36551649434936
0,CA_3_FOODS_2,,17.779253005981445,1.9614704847335815,2720,23.490936279296875,75,35.539403557777405,federated,Global FedAvg,13200,0.2535352667360319
0,CA_3_FOODS_3,,90.53977966308594,4.182759761810303,2670,126.50499725341797,75,49.42851960659027,federated,Global FedAvg,12965,0.3032987091300273
0,CA_3_HOBBIES_1,,22.877901077270508,2.359489917755127,2655,33.16657257080078,75,35.62409281730652,federated,Global FedAvg,12891,0.3297852034389531
0,CA_3_HOBBIES_2,,5.398559093475342,3.667490243911743,2644,7.612420082092285,75,69.95208263397217,federated,Global FedAvg,12842,0.5309597157704568
0,CA_3_HOUSEHOLD_1,,24.154254913330078,1.9722299575805664,2231,30.365276336669922,75,24.519696831703186,federated,Global FedAvg,10904,0.24175603079028807
0,CA_3_HOUSEHOLD_2,,7.5841898918151855,2.8155763149261475,2696,10.27309513092041,75,51.37028694152832,federated,Global FedAvg,13081,0.4002383495311136
0,CA_4_FOODS_1,,14.102002143859863,3.4719691276550293,2450,18.153249740600586,75,29.551145434379578,federated,Global FedAvg,11935,0.2697904628226742
0,CA_4_FOODS_2,,8.057507514953613,2.312594413757324,2643,11.258522987365723,75,42.2114372253418,federated,Global FedAvg,12837,0.25347543548249696
0,CA_4_FOODS_3,,22.103055953979492,3.1928625106811523,2720,30.2576847076416,75,55.57001233100891,federated,Global FedAvg,13200,0.3169715586462708
0,CA_4_HOBBIES_1,,15.72004222869873,2.5888352394104004,2649,20.625564575195312,75,36.23153865337372,federated,Global FedAvg,12860,0.3387488052143221
0,CA_4_HOBBIES_2,,2.034191846847534,3.780251979827881,2567,4.002462863922119,75,110.91898679733276,federated,Global FedAvg,12478,0.7528504192337041
0,CA_4_HOUSEHOLD_1,,5.937552452087402,2.6446540355682373,2470,7.8603291511535645,75,36.78666353225708,federated,Global FedAvg,12028,0.2964635404558317
0,CA_4_HOUSEHOLD_2,,3.7520503997802734,3.0618393421173096,2547,9.685916900634766,75,67.45098829269409,federated,Global FedAvg,12391,0.3837478478996973
0,TX_1_FOODS_1,,14.736891746520996,3.458015203475952,2375,20.932445526123047,75,55.75835704803467,federated,Global FedAvg,11577,0.39471887299676395
0,TX_1_FOODS_2,,12.848868370056152,2.883338451385498,2720,17.90712547302246,75,45.02093195915222,federated,Global FedAvg,13200,0.3331038408200295
0,TX_1_FOODS_3,,33.68746566772461,2.763378381729126,2670,52.74848556518555,75,23.424099385738373,federated,Global FedAvg,12965,0.17884446469261522
0,TX_1_HOBBIES_1,,11.125082969665527,2.8604259490966797,2720,15.397151947021484,75,59.626173973083496,federated,Global FedAvg,13200,0.4769821812785932
0,TX_1_HOBBIES_2,,3.835933208465576,4.481386184692383,2660,6.1138410568237305,75,90.29220938682556,federated,Global FedAvg,12915,0.5969101457379216
0,TX_1_HOUSEHOLD_1,,17.24641227722168,2.715569496154785,2454,21.961172103881836,75,35.47242283821106,federated,Global FedAvg,11949,0.3257020025126151
0,TX_1_HOUSEHOLD_2,,10.666780471801758,6.337074279785156,2308,25.485403060913086,75,55.08792996406555,federated,Global FedAvg,11268,0.5327965392147223
0,TX_2_FOODS_1,,15.355384826660156,2.420679807662964,2521,19.83138656616211,75,56.56452775001526,federated,Global FedAvg,12263,0.36098478865733274
0,TX_2_FOODS_2,,11.574807167053223,1.9880784749984741,2720,16.55608558654785,75,52.803754806518555,federated,Global FedAvg,13200,0.26078022173292353
0,TX_2_FOODS_3,,45.87382888793945,3.26468825340271,2720,70.68478393554688,75,27.093160152435303,federated,Global FedAvg,13200,0.1751732930416019
0,TX_2_HOBBIES_1,,10.464886665344238,2.1919548511505127,2720,13.59328556060791,75,45.509570837020874,federated,Global FedAvg,13200,0.4005360114189063
0,TX_2_HOBBIES_2,,5.426936149597168,2.9852888584136963,2658,8.61363410949707,75,81.00735545158386,federated,Global FedAvg,12911,0.6482762976239727
0,TX_2_HOUSEHOLD_1,,24.863597869873047,3.3621535301208496,2504,31.798484802246094,75,54.5535147190094,federated,Global FedAvg,12184,0.4763024758151144
0,TX_2_HOUSEHOLD_2,,4.132064342498779,2.6215875148773193,2624,5.720877647399902,75,43.56356859207153,federated,Global FedAvg,12749,0.36025308533645867
0,TX_3_FOODS_1,,19.372215270996094,4.061873435974121,2528,28.6839656829834,75,41.60398542881012,federated,Global FedAvg,12293,0.29100339258124125
0,TX_3_FOODS_2,,12.65108871459961,2.1037487983703613,2714,18.24357032775879,75,49.99009668827057,federated,Global FedAvg,13170,0.2865289840483442
0,TX_3_FOODS_3,,43.52299118041992,3.479550838470459,2720,62.53093338012695,75,27.480879426002502,federated,Global FedAvg,13200,0.17791745616032098
0,TX_3_HOBBIES_1,,16.988367080688477,3.917881488800049,2361,26.5843563079834,75,44.52959597110748,federated,Global FedAvg,11524,0.41669646729809917
0,TX_3_HOBBIES_2,,4.506947040557861,3.286900520324707,2651,8.390101432800293,75,117.24258661270142,federated,Global FedAvg,12876,0.6373922108392172
0,TX_3_HOUSEHOLD_1,,17.72088623046875,3.013554096221924,2436,23.826061248779297,75,35.5462372303009,federated,Global FedAvg,11865,0.31836039769163177
0,TX_3_HOUSEHOLD_2,,4.002594947814941,2.886850357055664,2624,6.468594551086426,75,74.19002652168274,federated,Global FedAvg,12749,0.4407944588201658
0,WI_1_FOODS_1,,20.055688858032227,4.203835487365723,2612,27.069196701049805,75,44.89690065383911,federated,Global FedAvg,12689,0.3146670807579145
0,WI_1_FOODS_2,,13.30131721496582,3.97517466545105,2323,20.7606143951416,75,45.90888321399689,federated,Global FedAvg,11336,0.30914108850833816
0,WI_1_FOODS_3,,23.906354904174805,3.444120407104492,2720,34.52627182006836,75,27.794113755226135,federated,Global FedAvg,13200,0.20431947273473605
0,WI_1_HOBBIES_1,,14.313395500183105,2.7733049392700195,2699,18.308706283569336,75,30.95007836818695,federated,Global FedAvg,13102,0.29985295622921393
0,WI_1_HOBBIES_2,,2.666943073272705,3.320215940475464,2719,4.126184940338135,75,97.73502349853516,federated,Global FedAvg,13195,0.6546965020787923
0,WI_1_HOUSEHOLD_1,,12.539422988891602,3.156116008758545,2502,16.356653213500977,75,36.27922236919403,federated,Global FedAvg,12174,0.3296381095942959
0,WI_1_HOUSEHOLD_2,,3.5252037048339844,2.5871741771698,2101,4.661714553833008,75,43.177929520606995,federated,Global FedAvg,10308,0.31202144858225045
0,WI_2_FOODS_1,,27.196765899658203,3.621460199356079,2494,41.0953483581543,75,43.06075870990753,federated,Global FedAvg,12135,0.28956691957461556
0,WI_2_FOODS_2,,39.08912658691406,4.01949405670166,2409,69.69219207763672,75,64.95524048805237,federated,Global FedAvg,11738,0.4110872596206137
0,WI_2_FOODS_3,,66.05152130126953,3.603253126144409,2712,92.18486785888672,75,62.462592124938965,federated,Global FedAvg,13161,0.4056002290295756
0,WI_2_HOBBIES_1,,8.765679359436035,2.3826828002929688,2681,11.381552696228027,75,40.59304594993591,federated,Global FedAvg,13013,0.35848412283004477
0,WI_2_HOBBIES_2,,4.290083408355713,5.5559210777282715,2539,7.808952331542969,75,95.71927785873413,federated,Global FedAvg,12352,0.6675975413317188
0,WI_2_HOUSEHOLD_1,,24.858043670654297,2.7654497623443604,2114,33.728309631347656,75,38.629019260406494,federated,Global FedAvg,10348,0.2552093704014756
0,WI_2_HOUSEHOLD_2,,4.832879066467285,3.120190143585205,2283,8.205662727355957,75,39.854827523231506,federated,Global FedAvg,11145,0.3643210464131206
0,WI_3_FOODS_1,,21.587390899658203,4.258523464202881,2568,29.890493392944336,75,50.12020468711853,federated,Global FedAvg,12483,0.3575712858626153
0,WI_3_FOODS_2,,16.0640811920166,2.4398159980773926,2672,24.86424446105957,75,59.15016531944275,federated,Global FedAvg,12974,0.33794885999044666
0,WI_3_FOODS_3,,46.85849380493164,3.0899417400360107,2659,68.99641418457031,75,27.042999863624573,federated,Global FedAvg,12916,0.18750759512196308
0,WI_3_HOBBIES_1,,9.893168449401855,2.6465864181518555,2720,12.588692665100098,75,40.63764214515686,federated,Global FedAvg,13200,0.36686323065775506
0,WI_3_HOBBIES_2,,2.550036907196045,2.9908792972564697,2718,4.05820894241333,75,109.94386672973633,federated,Global FedAvg,13190,0.6668911767529424
0,WI_3_HOUSEHOLD_1,,12.622882843017578,2.115851879119873,2436,17.057846069335938,75,25.87650716304779,federated,Global FedAvg,11865,0.23186401391117856
0,WI_3_HOUSEHOLD_2,,4.80193567276001,3.6941778659820557,2608,8.541983604431152,75,55.7769238948822,federated,Global FedAvg,12670,0.46902543882936254
0,CA_1_FOODS_1,,17.33208465576172,2.926439046859741,2506,22.911468505859375,76,50.297558307647705,federated,Global FedAvg,12195,0.3856498776925057
0,CA_1_FOODS_2,,14.180908203125,1.9560025930404663,2720,20.009300231933594,76,49.34617578983307,federated,Global FedAvg,13200,0.22909383203754696
0,CA_1_FOODS_3,,46.550209045410156,3.392435073852539,2670,67.27106475830078,76,47.19916880130768,federated,Global FedAvg,12965,0.2718982982437659
0,CA_1_HOBBIES_1,,21.032485961914062,2.4099667072296143,2707,26.417896270751953,76,41.6754812002182,federated,Global FedAvg,13136,0.3526627819106215
