bubble,client,epochs,num_samples,rmse,round,smape,stage,strategy,train_samples
2,TX_2_FOODS_2,,2720,16.92082977294922,59,52.16551423072815,federated,PA-CFL,13200
2,TX_3_FOODS_1,,2528,25.693256378173828,59,42.10945665836334,federated,PA-CFL,12293
2,TX_3_HOUSEHOLD_2,,2624,6.821680545806885,59,72.23454713821411,federated,PA-CFL,12749
2,WI_1_FOODS_3,,2720,29.197559356689453,59,27.59288251399994,federated,PA-CFL,13200
2,WI_2_FOODS_1,,2494,51.59215545654297,59,45.31265199184418,federated,PA-CFL,12135
2,WI_3_FOODS_1,,2568,30.9553165435791,59,50.26260018348694,federated,PA-CFL,12483
2,TX_2_HOUSEHOLD_1,,2504,30.42494010925293,59,50.31867027282715,federated,PA-CFL,12184
2,WI_3_HOUSEHOLD_2,,2608,9.148041725158691,59,53.1292200088501,federated,PA-CFL,12670
2,WI_2_HOBBIES_2,,2539,7.675482273101807,59,91.47757887840271,federated,PA-CFL,12352
3,CA_1_HOUSEHOLD_1,,2173,17.090898513793945,59,28.569528460502625,federated,PA-CFL,10634
3,TX_2_FOODS_1,,2521,19.834287643432617,59,58.329278230667114,federated,PA-CFL,12263
3,WI_2_HOBBIES_1,,2681,11.713773727416992,59,42.42411553859711,federated,PA-CFL,13013
3,CA_2_HOUSEHOLD_2,,2533,10.617773056030273,59,47.39282429218292,federated,PA-CFL,12327
3,WI_3_HOBBIES_2,,2718,4.3670430183410645,59,101.62495374679565,federated,PA-CFL,13190
4,CA_1_HOBBIES_1,,2707,26.237220764160156,59,42.612990736961365,federated,PA-CFL,13136
4,CA_2_HOBBIES_1,,2720,17.321311950683594,59,43.42621862888336,federated,PA-CFL,13200
4,CA_4_HOBBIES_1,,2649,18.691316604614258,59,33.63041281700134,federated,PA-CFL,12860
4,CA_4_HOBBIES_2,,2567,4.184878826141357,59,97.59472608566284,federated,PA-CFL,12478
4,WI_1_HOBBIES_1,,2699,17.622758865356445,59,30.11939227581024,federated,PA-CFL,13102
4,CA_2_HOBBIES_2,,2485,8.766921997070312,59,74.77446794509888,federated,PA-CFL,12102
4,CA_4_FOODS_3,,2720,33.43027877807617,59,56.50206208229065,federated,PA-CFL,13200
4,WI_3_HOBBIES_1,,2720,12.638611793518066,59,42.39974915981293,federated,PA-CFL,13200
5,TX_2_HOBBIES_1,,2720,14.530654907226562,59,47.821059823036194,federated,PA-CFL,13200
5,WI_2_HOUSEHOLD_1,,2114,44.8803596496582,59,42.58200526237488,federated,PA-CFL,10348
5,TX_1_HOBBIES_1,,2720,16.47796058654785,59,61.14045977592468,federated,PA-CFL,13200
6,CA_3_HOBBIES_1,,2655,37.01242446899414,59,38.78245949745178,federated,PA-CFL,12891
6,TX_2_FOODS_3,,2720,94.66154479980469,59,27.030658721923828,federated,PA-CFL,13200
7,CA_4_HOUSEHOLD_2,,2547,10.284383773803711,59,71.18620872497559,federated,PA-CFL,12391
7,WI_1_HOUSEHOLD_1,,2502,18.4437198638916,59,41.439855098724365,federated,PA-CFL,12174
0,CA_1_FOODS_1,,2506,21.932796478271484,60,48.64785969257355,federated,PA-CFL,12195
0,CA_2_HOUSEHOLD_1,,2570,15.105524063110352,60,32.097646594047546,federated,PA-CFL,12493
0,CA_3_HOUSEHOLD_1,,2231,32.34384536743164,60,27.323618531227112,federated,PA-CFL,10904
0,CA_3_HOUSEHOLD_2,,2696,9.750837326049805,60,48.143696784973145,federated,PA-CFL,13081
0,TX_1_HOUSEHOLD_2,,2308,22.335174560546875,60,52.272117137908936,federated,PA-CFL,11268
0,TX_3_FOODS_3,,2720,67.80262756347656,60,27.78242528438568,federated,PA-CFL,13200
0,WI_2_HOUSEHOLD_2,,2283,7.988478660583496,60,39.24441635608673,federated,PA-CFL,11145
0,CA_1_HOUSEHOLD_2,,2720,6.053619384765625,60,60.469698905944824,federated,PA-CFL,13200
0,CA_2_FOODS_2,,2720,10.564563751220703,60,55.66803216934204,federated,PA-CFL,13200
0,CA_2_FOODS_3,,2613,50.855567932128906,60,45.54448425769806,federated,PA-CFL,12700
0,CA_3_FOODS_2,,2720,23.021780014038086,60,33.98401141166687,federated,PA-CFL,13200
0,TX_1_FOODS_1,,2375,21.10184097290039,60,55.47204613685608,federated,PA-CFL,11577
0,TX_1_HOBBIES_2,,2660,5.7041215896606445,60,80.75298070907593,federated,PA-CFL,12915
0,TX_2_HOBBIES_2,,2658,8.467439651489258,60,80.13104796409607,federated,PA-CFL,12911
0,TX_3_HOBBIES_1,,2361,18.429492950439453,60,40.836137533187866,federated,PA-CFL,11524
0,WI_1_FOODS_1,,2612,27.18082618713379,60,45.72634696960449,federated,PA-CFL,12689
0,WI_1_HOUSEHOLD_2,,2101,4.634803295135498,60,40.527158975601196,federated,PA-CFL,10308
0,WI_2_FOODS_2,,2409,62.589195251464844,60,64.09599184989929,federated,PA-CFL,11738
0,WI_3_FOODS_3,,2659,76.06594848632812,60,27.54293382167816,federated,PA-CFL,12916
0,CA_3_FOODS_3,,2670,113.84642028808594,60,47.44105935096741,federated,PA-CFL,12965
0,TX_3_FOODS_2,,2714,16.87759780883789,60,49.85343515872955,federated,PA-CFL,13170
0,WI_3_FOODS_2,,2672,23.39356231689453,60,56.63028955459595,federated,PA-CFL,12974
1,CA_3_HOBBIES_2,,2644,7.994065761566162,60,71.14079594612122,federated,PA-CFL,12842
1,CA_1_FOODS_3,,2670,71.88511657714844,60,46.60325348377228,federated,PA-CFL,12965
1,TX_1_FOODS_2,,2720,16.771968841552734,60,42.632293701171875,federated,PA-CFL,13200
1,TX_1_HOUSEHOLD_1,,2454,20.503366470336914,60,33.719152212142944,federated,PA-CFL,11949
1,TX_2_HOUSEHOLD_2,,2624,5.762292861938477,60,43.57616603374481,federated,PA-CFL,12749
1,TX_3_HOBBIES_2,,2651,8.246496200561523,60,114.31617736816406,federated,PA-CFL,12876
1,TX_3_HOUSEHOLD_1,,2436,24.292800903320312,60,36.093729734420776,federated,PA-CFL,11865
1,WI_1_HOBBIES_2,,2719,4.0423994064331055,60,89.00010585784912,federated,PA-CFL,13195
1,WI_2_FOODS_3,,2712,95.08113098144531,60,61.48572564125061,federated,PA-CFL,13161
1,CA_2_FOODS_1,,2605,27.468585968017578,60,47.164881229400635,federated,PA-CFL,12660
1,WI_3_HOUSEHOLD_1,,2436,18.265377044677734,60,27.813932299613953,federated,PA-CFL,11865
1,WI_1_FOODS_2,,2323,19.028614044189453,60,44.42354738712311,federated,PA-CFL,11336
2,CA_1_FOODS_2,,2720,23.61280632019043,60,51.949989795684814,federated,PA-CFL,13200
2,CA_1_HOBBIES_2,,2482,6.906518459320068,60,82.39713907241821,federated,PA-CFL,12087
2,CA_3_FOODS_1,,2505,33.419334411621094,60,57.60248303413391,federated,PA-CFL,12189
2,CA_4_FOODS_1,,2450,17.40017318725586,60,29.236164689064026,federated,PA-CFL,11935
2,CA_4_FOODS_2,,2643,11.634530067443848,60,41.334450244903564,federated,PA-CFL,12837
2,CA_4_HOUSEHOLD_1,,2470,7.7560038566589355,60,36.95583641529083,federated,PA-CFL,12028
2,TX_1_FOODS_3,,2670,60.52608871459961,60,25.551921129226685,federated,PA-CFL,12965
2,TX_2_FOODS_2,,2720,16.924131393432617,60,52.11407542228699,federated,PA-CFL,13200
2,TX_3_FOODS_1,,2528,25.927772521972656,60,42.18828082084656,federated,PA-CFL,12293
2,TX_3_HOUSEHOLD_2,,2624,6.820822238922119,60,72.23081588745117,federated,PA-CFL,12749
2,WI_1_FOODS_3,,2720,29.275835037231445,60,27.544808387756348,federated,PA-CFL,13200
2,WI_2_FOODS_1,,2494,52.185665130615234,60,45.43515741825104,federated,PA-CFL,12135
2,WI_3_FOODS_1,,2568,31.068904876708984,60,50.34523606300354,federated,PA-CFL,12483
2,TX_2_HOUSEHOLD_1,,2504,30.46932601928711,60,50.383490324020386,federated,PA-CFL,12184
2,WI_3_HOUSEHOLD_2,,2608,9.18948745727539,60,53.204697370529175,federated,PA-CFL,12670
2,WI_2_HOBBIES_2,,2539,7.6718244552612305,60,91.60110354423523,federated,PA-CFL,12352
3,CA_1_HOUSEHOLD_1,,2173,17.141172409057617,60,28.8356751203537,federated,PA-CFL,10634
3,TX_2_FOODS_1,,2521,19.787302017211914,60,57.447463274002075,federated,PA-CFL,12263
3,WI_2_HOBBIES_1,,2681,11.60988998413086,60,41.99915528297424,federated,PA-CFL,13013
3,CA_2_HOUSEHOLD_2,,2533,10.520294189453125,60,47.56690263748169,federated,PA-CFL,12327
3,WI_3_HOBBIES_2,,2718,4.331576824188232,60,101.33239030838013,federated,PA-CFL,13190
4,CA_1_HOBBIES_1,,2707,26.23610496520996,60,42.68050193786621,federated,PA-CFL,13136
4,CA_2_HOBBIES_1,,2720,17.336795806884766,60,43.158963322639465,federated,PA-CFL,13200
4,CA_4_HOBBIES_1,,2649,18.75856590270996,60,33.776694536209106,federated,PA-CFL,12860
4,CA_4_HOBBIES_2,,2567,4.184844970703125,60,97.66469597816467,federated,PA-CFL,12478
4,WI_1_HOBBIES_1,,2699,17.58128547668457,60,30.068400502204895,federated,PA-CFL,13102
4,CA_2_HOBBIES_2,,2485,8.759449005126953,60,74.61157441139221,federated,PA-CFL,12102
4,CA_4_FOODS_3,,2720,33.58348083496094,60,56.71643614768982,federated,PA-CFL,13200
4,WI_3_HOBBIES_1,,2720,12.665937423706055,60,42.43360757827759,federated,PA-CFL,13200
5,TX_2_HOBBIES_1,,2720,14.53369140625,60,47.80527353286743,federated,PA-CFL,13200
5,WI_2_HOUSEHOLD_1,,2114,44.08028793334961,60,42.44028329849243,federated,PA-CFL,10348
5,TX_1_HOBBIES_1,,2720,16.527448654174805,60,61.27816438674927,federated,PA-CFL,13200
6,CA_3_HOBBIES_1,,2655,36.99978256225586,60,38.93295228481293,federated,PA-CFL,12891
6,TX_2_FOODS_3,,2720,93.67939758300781,60,26.882493495941162,federated,PA-CFL,13200
7,CA_4_HOUSEHOLD_2,,2547,10.331388473510742,60,71.26981019973755,federated,PA-CFL,12391
7,WI_1_HOUSEHOLD_1,,2502,18.594711303710938,60,41.46028757095337,federated,PA-CFL,12174
0,CA_1_FOODS_1,,2506,22.0433292388916,61,48.91168475151062,federated,PA-CFL,12195
0,CA_2_HOUSEHOLD_1,,2570,15.061617851257324,61,32.36352205276489,federated,PA-CFL,12493
0,CA_3_HOUSEHOLD_2,,2696,9.936427116394043,61,48.17550480365753,federated,PA-CFL,13081
0,TX_1_HOUSEHOLD_2,,2308,23.21820068359375,61,52.942389249801636,federated,PA-CFL,11268
0,WI_2_HOUSEHOLD_2,,2283,8.057798385620117,61,39.28112089633942,federated,PA-CFL,11145
0,WI_1_FOODS_1,,2612,27.736358642578125,61,46.302032470703125,federated,PA-CFL,12689
0,WI_3_FOODS_3,,2659,76.0473403930664,61,27.143007516860962,federated,PA-CFL,12916
0,CA_3_FOODS_3,,2670,107.47099304199219,61,46.89169526100159,federated,PA-CFL,12965
0,WI_1_FOODS_2,,2323,19.040363311767578,61,44.18856501579285,federated,PA-CFL,11336
1,CA_3_HOUSEHOLD_1,,2231,31.840925216674805,61,26.943883299827576,federated,PA-CFL,10904
1,TX_3_FOODS_3,,2720,69.23069763183594,61,27.947375178337097,federated,PA-CFL,13200
1,CA_1_HOUSEHOLD_2,,2720,5.906867980957031,61,60.09993553161621,federated,PA-CFL,13200
1,CA_2_FOODS_2,,2720,10.582612991333008,61,55.92076778411865,federated,PA-CFL,13200
1,CA_2_FOODS_3,,2613,49.333778381347656,61,44.83972787857056,federated,PA-CFL,12700
1,CA_3_FOODS_2,,2720,22.77222442626953,61,32.97894895076752,federated,PA-CFL,13200
1,TX_1_FOODS_1,,2375,21.510066986083984,61,55.6523859500885,federated,PA-CFL,11577
1,TX_3_HOBBIES_1,,2361,17.679109573364258,61,40.581244230270386,federated,PA-CFL,11524
1,WI_2_FOODS_2,,2409,62.488765716552734,61,64.743572473526,federated,PA-CFL,11738
1,CA_4_FOODS_1,,2450,17.291439056396484,61,29.317930340766907,federated,PA-CFL,11935
1,CA_4_HOUSEHOLD_1,,2470,7.613884925842285,61,35.61447858810425,federated,PA-CFL,12028
1,TX_1_FOODS_3,,2670,58.28971481323242,61,24.80686902999878,federated,PA-CFL,12965
1,WI_1_FOODS_3,,2720,29.609418869018555,61,27.447253465652466,federated,PA-CFL,13200
1,WI_2_FOODS_1,,2494,46.58692169189453,61,43.690404295921326,federated,PA-CFL,12135
2,TX_1_HOBBIES_2,,2660,5.789832592010498,61,82.35200047492981,federated,PA-CFL,12915
2,TX_2_HOBBIES_2,,2658,8.471358299255371,61,80.00243306159973,federated,PA-CFL,12911
2,WI_1_HOUSEHOLD_2,,2101,4.7562384605407715,61,40.912920236587524,federated,PA-CFL,10308
2,TX_3_FOODS_2,,2714,17.734819412231445,61,51.28071904182434,federated,PA-CFL,13170
2,WI_3_FOODS_2,,2672,24.281021118164062,61,58.877378702163696,federated,PA-CFL,12974
2,CA_1_FOODS_2,,2720,22.836868286132812,61,51.39346122741699,federated,PA-CFL,13200
2,CA_1_HOBBIES_2,,2482,6.982863426208496,61,84.57507491111755,federated,PA-CFL,12087
2,TX_2_HOUSEHOLD_1,,2504,29.964406967163086,61,48.495230078697205,federated,PA-CFL,12184
2,WI_3_HOUSEHOLD_2,,2608,9.294536590576172,61,53.62386703491211,federated,PA-CFL,12670
2,TX_2_HOBBIES_1,,2720,13.378430366516113,61,45.415911078453064,federated,PA-CFL,13200
2,WI_2_HOUSEHOLD_1,,2114,39.53363037109375,61,42.55898296833038,federated,PA-CFL,10348
3,CA_3_HOBBIES_2,,2644,8.041735649108887,61,71.23583555221558,federated,PA-CFL,12842
3,CA_1_FOODS_3,,2670,72.86893463134766,61,45.615944266319275,federated,PA-CFL,12965
3,TX_3_HOUSEHOLD_1,,2436,24.439090728759766,61,36.076584458351135,federated,PA-CFL,11865
3,WI_1_HOUSEHOLD_1,,2502,17.66693878173828,61,39.62314426898956,federated,PA-CFL,12174
4,TX_1_FOODS_2,,2720,17.059648513793945,61,42.79981255531311,federated,PA-CFL,13200
4,TX_1_HOUSEHOLD_1,,2454,20.349458694458008,61,33.27675759792328,federated,PA-CFL,11949
4,TX_2_HOUSEHOLD_2,,2624,5.752017498016357,61,43.536391854286194,federated,PA-CFL,12749
4,TX_3_HOBBIES_2,,2651,8.218079566955566,61,113.42865228652954,federated,PA-CFL,12876
4,WI_1_HOBBIES_2,,2719,4.082143783569336,61,89.51643705368042,federated,PA-CFL,13195
4,WI_2_FOODS_3,,2712,93.52725219726562,61,61.60595417022705,federated,PA-CFL,13161
4,WI_3_HOUSEHOLD_1,,2436,18.41820526123047,61,28.144031763076782,federated,PA-CFL,11865
4,TX_1_HOBBIES_1,,2720,16.29339599609375,61,59.216415882110596,federated,PA-CFL,13200
5,CA_2_FOODS_1,,2605,27.32291030883789,61,46.724897623062134,federated,PA-CFL,12660
5,CA_4_HOUSEHOLD_2,,2547,10.142757415771484,61,69.76698637008667,federated,PA-CFL,12391
6,CA_3_FOODS_1,,2505,32.97384262084961,61,57.01376795768738,federated,PA-CFL,12189
6,CA_4_FOODS_2,,2643,11.499032974243164,61,41.89233183860779,federated,PA-CFL,12837
6,TX_2_FOODS_2,,2720,16.94688606262207,61,52.915388345718384,federated,PA-CFL,13200
6,TX_3_FOODS_1,,2528,27.979324340820312,61,42.841193079948425,federated,PA-CFL,12293
6,WI_3_FOODS_1,,2568,31.385719299316406,61,50.322818756103516,federated,PA-CFL,12483
6,WI_2_HOBBIES_2,,2539,7.781142711639404,61,91.11992716789246,federated,PA-CFL,12352
6,CA_1_HOUSEHOLD_1,,2173,16.233299255371094,61,27.2705078125,federated,PA-CFL,10634
6,TX_2_FOODS_1,,2521,20.01637840270996,61,59.557366371154785,federated,PA-CFL,12263
7,TX_3_HOUSEHOLD_2,,2624,7.15821647644043,61,75.20276308059692,federated,PA-CFL,12749
7,CA_1_HOBBIES_1,,2707,25.922054290771484,61,42.688217759132385,federated,PA-CFL,13136
7,CA_4_HOBBIES_2,,2567,4.0644683837890625,61,96.23116850852966,federated,PA-CFL,12478
7,CA_2_HOBBIES_2,,2485,8.328904151916504,61,73.13937544822693,federated,PA-CFL,12102
7,CA_4_FOODS_3,,2720,33.70547866821289,61,56.440746784210205,federated,PA-CFL,13200
7,CA_3_HOBBIES_1,,2655,32.98600387573242,61,34.86725091934204,federated,PA-CFL,12891
7,TX_2_FOODS_3,,2720,90.68253326416016,61,32.07422494888306,federated,PA-CFL,13200
8,WI_2_HOBBIES_1,,2681,11.497560501098633,61,41.668885946273804,federated,PA-CFL,13013
8,CA_2_HOUSEHOLD_2,,2533,10.75660514831543,61,47.60685861110687,federated,PA-CFL,12327
8,WI_3_HOBBIES_2,,2718,4.676656246185303,61,101.69538259506226,federated,PA-CFL,13190
9,CA_2_HOBBIES_1,,2720,17.676977157592773,61,43.468308448791504,federated,PA-CFL,13200
9,CA_4_HOBBIES_1,,2649,19.41313362121582,61,34.169238805770874,federated,PA-CFL,12860
9,WI_1_HOBBIES_1,,2699,17.694475173950195,61,29.992133378982544,federated,PA-CFL,13102
9,WI_3_HOBBIES_1,,2720,12.493977546691895,61,42.02618896961212,federated,PA-CFL,13200
0,CA_1_FOODS_1,,2506,22.096784591674805,62,49.06283617019653,federated,PA-CFL,12195
0,CA_2_HOUSEHOLD_1,,2570,15.159649848937988,62,32.58823752403259,federated,PA-CFL,12493
0,CA_3_HOUSEHOLD_2,,2696,9.889775276184082,62,48.16066920757294,federated,PA-CFL,13081
0,TX_1_HOUSEHOLD_2,,2308,23.203035354614258,62,52.854740619659424,federated,PA-CFL,11268
0,WI_2_HOUSEHOLD_2,,2283,8.090438842773438,62,39.42745923995972,federated,PA-CFL,11145
0,WI_1_FOODS_1,,2612,27.839027404785156,62,46.47126495838165,federated,PA-CFL,12689
0,WI_3_FOODS_3,,2659,77.57195281982422,62,27.13039219379425,federated,PA-CFL,12916
0,CA_3_FOODS_3,,2670,109.2552490234375,62,47.1552848815918,federated,PA-CFL,12965
0,WI_1_FOODS_2,,2323,19.031137466430664,62,44.18623745441437,federated,PA-CFL,11336
1,CA_3_HOUSEHOLD_1,,2231,32.616397857666016,62,27.711492776870728,federated,PA-CFL,10904
1,TX_3_FOODS_3,,2720,68.34675598144531,62,27.646148204803467,federated,PA-CFL,13200
1,CA_1_HOUSEHOLD_2,,2720,5.912418842315674,62,60.12236475944519,federated,PA-CFL,13200
1,CA_2_FOODS_2,,2720,10.581697463989258,62,55.94702363014221,federated,PA-CFL,13200
1,CA_2_FOODS_3,,2613,48.97106170654297,62,44.83923316001892,federated,PA-CFL,12700
1,CA_3_FOODS_2,,2720,22.695465087890625,62,32.942259311676025,federated,PA-CFL,13200
1,TX_1_FOODS_1,,2375,21.453927993774414,62,55.44206500053406,federated,PA-CFL,11577
1,TX_3_HOBBIES_1,,2361,17.556604385375977,62,40.53249657154083,federated,PA-CFL,11524
1,WI_2_FOODS_2,,2409,62.25785827636719,62,64.54914212226868,federated,PA-CFL,11738
1,CA_4_FOODS_1,,2450,17.258769989013672,62,29.2619526386261,federated,PA-CFL,11935
1,CA_4_HOUSEHOLD_1,,2470,7.623318195343018,62,35.62287986278534,federated,PA-CFL,12028
1,TX_1_FOODS_3,,2670,58.289127349853516,62,24.873746931552887,federated,PA-CFL,12965
1,WI_1_FOODS_3,,2720,29.312435150146484,62,27.41822898387909,federated,PA-CFL,13200
1,WI_2_FOODS_1,,2494,45.850181579589844,62,43.42527389526367,federated,PA-CFL,12135
2,TX_1_HOBBIES_2,,2660,5.823835372924805,62,82.22577571868896,federated,PA-CFL,12915
2,TX_2_HOBBIES_2,,2658,8.45385456085205,62,79.75345849990845,federated,PA-CFL,12911
2,WI_1_HOUSEHOLD_2,,2101,4.747738838195801,62,40.844449400901794,federated,PA-CFL,10308
2,TX_3_FOODS_2,,2714,17.524192810058594,62,50.56309103965759,federated,PA-CFL,13170
2,WI_3_FOODS_2,,2672,24.010934829711914,62,57.53787159919739,federated,PA-CFL,12974
2,CA_1_FOODS_2,,2720,22.789306640625,62,51.46405100822449,federated,PA-CFL,13200
2,CA_1_HOBBIES_2,,2482,6.968308448791504,62,84.42937731742859,federated,PA-CFL,12087
2,TX_2_HOUSEHOLD_1,,2504,30.182374954223633,62,48.63975942134857,federated,PA-CFL,12184
2,WI_3_HOUSEHOLD_2,,2608,9.27392864227295,62,53.390151262283325,federated,PA-CFL,12670
2,TX_2_HOBBIES_1,,2720,13.477432250976562,62,45.46724557876587,federated,PA-CFL,13200
2,WI_2_HOUSEHOLD_1,,2114,39.087669372558594,62,42.03592240810394,federated,PA-CFL,10348
3,CA_3_HOBBIES_2,,2644,8.027862548828125,62,70.92837691307068,federated,PA-CFL,12842
3,CA_1_FOODS_3,,2670,72.39299011230469,62,45.60302793979645,federated,PA-CFL,12965
3,TX_3_HOUSEHOLD_1,,2436,24.37105941772461,62,36.14701330661774,federated,PA-CFL,11865
3,WI_1_HOUSEHOLD_1,,2502,17.510940551757812,62,38.935086131095886,federated,PA-CFL,12174
4,TX_1_FOODS_2,,2720,16.908327102661133,62,42.72506237030029,federated,PA-CFL,13200
4,TX_1_HOUSEHOLD_1,,2454,20.481416702270508,62,33.43483805656433,federated,PA-CFL,11949
4,TX_2_HOUSEHOLD_2,,2624,5.74961519241333,62,43.54622662067413,federated,PA-CFL,12749
4,TX_3_HOBBIES_2,,2651,8.231453895568848,62,113.78347873687744,federated,PA-CFL,12876
4,WI_1_HOBBIES_2,,2719,4.083954334259033,62,89.3207848072052,federated,PA-CFL,13195
4,WI_2_FOODS_3,,2712,95.48136901855469,62,61.78407073020935,federated,PA-CFL,13161
4,WI_3_HOUSEHOLD_1,,2436,18.40041160583496,62,28.05936634540558,federated,PA-CFL,11865
4,TX_1_HOBBIES_1,,2720,16.100820541381836,62,58.6053192615509,federated,PA-CFL,13200
5,CA_2_FOODS_1,,2605,28.318973541259766,62,46.70819342136383,federated,PA-CFL,12660
5,CA_4_HOUSEHOLD_2,,2547,10.237386703491211,62,70.34763693809509,federated,PA-CFL,12391
6,CA_3_FOODS_1,,2505,32.99338912963867,62,57.14506506919861,federated,PA-CFL,12189
6,CA_4_FOODS_2,,2643,11.547682762145996,62,41.94467067718506,federated,PA-CFL,12837
6,TX_2_FOODS_2,,2720,16.918886184692383,62,52.88790464401245,federated,PA-CFL,13200
6,TX_3_FOODS_1,,2528,27.025714874267578,62,42.009368538856506,federated,PA-CFL,12293
6,WI_3_FOODS_1,,2568,31.41242790222168,62,50.259244441986084,federated,PA-CFL,12483
6,WI_2_HOBBIES_2,,2539,7.8238911628723145,62,91.18562936782837,federated,PA-CFL,12352
6,CA_1_HOUSEHOLD_1,,2173,16.157367706298828,62,27.226123213768005,federated,PA-CFL,10634
6,TX_2_FOODS_1,,2521,19.71471405029297,62,57.463955879211426,federated,PA-CFL,12263
7,TX_3_HOUSEHOLD_2,,2624,7.165541172027588,62,74.71915483474731,federated,PA-CFL,12749
7,CA_1_HOBBIES_1,,2707,25.97330093383789,62,42.71102845668793,federated,PA-CFL,13136
7,CA_4_HOBBIES_2,,2567,4.044750213623047,62,96.34153246879578,federated,PA-CFL,12478
7,CA_2_HOBBIES_2,,2485,8.332463264465332,62,73.14473986625671,federated,PA-CFL,12102
7,CA_4_FOODS_3,,2720,33.41869354248047,62,56.26066327095032,federated,PA-CFL,13200
7,CA_3_HOBBIES_1,,2655,32.791419982910156,62,34.63593125343323,federated,PA-CFL,12891
7,TX_2_FOODS_3,,2720,88.78004455566406,62,30.85901439189911,federated,PA-CFL,13200
8,WI_2_HOBBIES_1,,2681,11.468536376953125,62,41.67862832546234,federated,PA-CFL,13013
8,CA_2_HOUSEHOLD_2,,2533,10.732145309448242,62,47.67389893531799,federated,PA-CFL,12327
8,WI_3_HOBBIES_2,,2718,4.5322465896606445,62,101.81111097335815,federated,PA-CFL,13190
9,CA_2_HOBBIES_1,,2720,17.70358657836914,62,44.50013041496277,federated,PA-CFL,13200
9,CA_4_HOBBIES_1,,2649,19.601367950439453,62,34.210774302482605,federated,PA-CFL,12860
9,WI_1_HOBBIES_1,,2699,17.758451461791992,62,30.050474405288696,federated,PA-CFL,13102
9,WI_3_HOBBIES_1,,2720,12.556108474731445,62,42.32960343360901,federated,PA-CFL,13200
0,CA_1_FOODS_1,,2506,22.035913467407227,63,48.945558071136475,federated,PA-CFL,12195
0,CA_2_HOUSEHOLD_1,,2570,15.213336944580078,63,32.5742244720459,federated,PA-CFL,12493
0,CA_3_HOUSEHOLD_2,,2696,9.817120552062988,63,48.013174533843994,federated,PA-CFL,13081
0,TX_1_HOUSEHOLD_2,,2308,23.0841007232666,63,52.859705686569214,federated,PA-CFL,11268
0,WI_2_HOUSEHOLD_2,,2283,8.085429191589355,63,39.375221729278564,federated,PA-CFL,11145
0,WI_1_FOODS_1,,2612,27.832908630371094,63,46.470072865486145,federated,PA-CFL,12689
0,WI_3_FOODS_3,,2659,77.72781372070312,63,26.94237232208252,federated,PA-CFL,12916
0,CA_3_FOODS_3,,2670,110.15534210205078,63,47.033801674842834,federated,PA-CFL,12965
0,WI_1_FOODS_2,,2323,18.9982852935791,63,44.28974092006683,federated,PA-CFL,11336
1,CA_3_HOUSEHOLD_1,,2231,33.24491882324219,63,28.341582417488098,federated,PA-CFL,10904
1,TX_3_FOODS_3,,2720,67.9508056640625,63,27.716755867004395,federated,PA-CFL,13200
1,CA_1_HOUSEHOLD_2,,2720,5.964532852172852,63,60.22984981536865,federated,PA-CFL,13200
1,CA_2_FOODS_2,,2720,10.580567359924316,63,55.92983961105347,federated,PA-CFL,13200
1,CA_2_FOODS_3,,2613,48.97581481933594,63,44.821229577064514,federated,PA-CFL,12700
1,CA_3_FOODS_2,,2720,22.694244384765625,63,32.66127407550812,federated,PA-CFL,13200
1,TX_1_FOODS_1,,2375,21.51884651184082,63,55.56599497795105,federated,PA-CFL,11577
1,TX_3_HOBBIES_1,,2361,17.487192153930664,63,40.46681523323059,federated,PA-CFL,11524
1,WI_2_FOODS_2,,2409,62.618408203125,63,64.99319076538086,federated,PA-CFL,11738
1,CA_4_FOODS_1,,2450,17.203296661376953,63,29.10900115966797,federated,PA-CFL,11935
1,CA_4_HOUSEHOLD_1,,2470,7.617414474487305,63,35.65313220024109,federated,PA-CFL,12028
1,TX_1_FOODS_3,,2670,58.40001678466797,63,24.85916167497635,federated,PA-CFL,12965
1,WI_1_FOODS_3,,2720,29.268470764160156,63,27.446958422660828,federated,PA-CFL,13200
1,WI_2_FOODS_1,,2494,45.772254943847656,63,43.47818195819855,federated,PA-CFL,12135
2,TX_1_HOBBIES_2,,2660,5.8216023445129395,63,82.06307888031006,federated,PA-CFL,12915
2,TX_2_HOBBIES_2,,2658,8.444208145141602,63,79.660165309906,federated,PA-CFL,12911
2,WI_1_HOUSEHOLD_2,,2101,4.771333694458008,63,40.990692377090454,federated,PA-CFL,10308
2,TX_3_FOODS_2,,2714,17.451805114746094,63,50.36315321922302,federated,PA-CFL,13170
2,WI_3_FOODS_2,,2672,24.006866455078125,63,56.971436738967896,federated,PA-CFL,12974
2,CA_1_FOODS_2,,2720,22.74549674987793,63,51.4698326587677,federated,PA-CFL,13200
2,CA_1_HOBBIES_2,,2482,6.960855484008789,63,84.33037996292114,federated,PA-CFL,12087
2,TX_2_HOUSEHOLD_1,,2504,30.278751373291016,63,48.725247383117676,federated,PA-CFL,12184
2,WI_3_HOUSEHOLD_2,,2608,9.208097457885742,63,53.24380397796631,federated,PA-CFL,12670
2,TX_2_HOBBIES_1,,2720,13.494194030761719,63,45.595720410346985,federated,PA-CFL,13200
2,WI_2_HOUSEHOLD_1,,2114,38.688720703125,63,41.59638285636902,federated,PA-CFL,10348
